,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
51,8001,"<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning:","<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning: This line is a reference to the song “Flashbacks” by The Beatles. The song is about a man who wakes up in the middle of the night to find that his wife has left him.

The song was written by John Lennon and Paul McCartney, and was released in 1964. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “Flashbacks” by The Beatles. The song is about a man who wakes up in the middle of the night to find that his wife has left him.

The song was written by John Lennon and Paul McCartney, and was released in 1964. ","In the Netflix film Someone Great, which serves as the inspiration for this song, the protagonist’s relationship with her ex-boyfriend is shown through flashbacks, brought on by seeing different reminders of her past.

In an interview on the Elvis Duran Show, Taylor recalled how she ended up writing this song:

I cried watching the movie, and so, for, like, a week, I start waking up from dreams that I’m living out that scenario, that that’s happening to me. And I just would wake up and I’m like, ‘Oh my God, I’m writing a break-up song.’

Throughout the movie, the protagonist periodically gets drunk and high, in an effort to deal with the pain of the failed relationship.","Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby",Taylor Swift,Death by a Thousand Cuts
52,9001,<|startoftext|> lyrics: And I hide behind my mouth. meaning:,<|startoftext|> lyrics: And I hide behind my mouth. meaning: He hides behind his mouth to hide his true feelings. ,beam search,0.95,gpt2-medium,lyrics_meaning,, He hides behind his mouth to hide his true feelings. ,"He’s hiding how dark/alone/depressed he feels with his words. The classic tale of saying you’re fine when you’re not or avoiding questions so people don’t realize what bad shape you’re in.

This line is extremely reminiscent of a line from “Fall Away,” one of the band’s most popular songs from their Self-Titled album.

Cause I will save face
For name’s sake

The term which he referenced, “save face,” refers to attempting to cover up your flaws in an attempt to make yourself appear as a “good” person.",And I hide behind my mouth,​twenty one pilots,The Judge
53,10001,"<|startoftext|> lyrics: I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain. meaning:","<|startoftext|> lyrics: I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain. meaning: This is a reference to the song “I Want You Back” by The Rolling Stones. ",beam search,0.95,gpt2-medium,lyrics_meaning,, This is a reference to the song “I Want You Back” by The Rolling Stones. ,"almost a profession, expressing your undying love for sb.

past tense “wanted” vs. present tense “want”
“I wanted to become your comfort and move your heart” -> i wanted to be the best, i would have done anything to make you happy, i wanted you to love me

“I want to take away your sadness, and pain” -> but i know now that you’re hurting, hurting inside. so now all i want to do is to dissolve your sadness, your pain. all i want is to see you happy.","I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain",Genius English Translations,BTS - Magic Shop (English Translation)
54,11001,"<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning:","<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning: The “we” in this line refers to his friends and family, who he has lost.

This line could also be a reference to the song by the same name. ",beam search,0.95,gpt2-medium,lyrics_meaning,," The “we” in this line refers to his friends and family, who he has lost.

This line could also be a reference to the song by the same name. ","Cole previously spoke of losing his friends on “Knock Tha Hustle” and now reminisces about when they were still alive. His wordplay with “days”—which sounds similar to “daze”—further illustrates how much these losses affect him.



The mentioning of his friend getting shot fits well within the song since Cole later refers to the Ferguson case in verse two.","This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay",J. Cole,January 28th
55,12001,<|startoftext|> lyrics: Like a kid out in the rain. meaning:,<|startoftext|> lyrics: Like a kid out in the rain. meaning: This could be a reference to the song “Rainy Dayz” by The Rolling Stones. ,beam search,0.95,gpt2-medium,lyrics_meaning,, This could be a reference to the song “Rainy Dayz” by The Rolling Stones. ,"Free, without concern for consequences that might be apparent to others. A kid playing in the rain is having a good time but to adults looking on they are just getting wet. The narrator sees Tommy’s piano playing of emblematic of the way he lived his life.",Like a kid out in the rain,Butthole Surfers,Pepper
56,1207,"<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning:","<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning: “Rebel song” is a term used to describe a song that is sung in opposition to the government. ",beam search,0.95,gpt2-medium,lyrics_meaning,, “Rebel song” is a term used to describe a song that is sung in opposition to the government. ,"Up until now he has felt overwhelmed with burdens. His life is like a wreck, that as broken down around him. But when he listens to the songs he loves he feels energized – as though he can pick up the pieces of his life again. He sings a “rebel song” because he is rebelling against life getting him down. He refuses to give up.","From underneath the rubble, sing a rebel song",Coldplay,Every Teardrop Is a Waterfall
57,2207,<|startoftext|> lyrics: No such zone. meaning:,<|startoftext|> lyrics: No such zone. meaning: This is a reference to the song “No Such Zone” by The Beatles. ,beam search,0.95,gpt2-medium,lyrics_meaning,, This is a reference to the song “No Such Zone” by The Beatles. ,"The phrase “no such zone” in the song refers to U.S. postal zones, a predecessor of the current U.S. ZIP Code (an acronym of Zone Improvement Plan). A postal zone was a one- or two-digit number written between the city and state (“New York 1, NY”), whereas a ZIP Code is a five- or nine-digit number written after the state (“New York, NY 10001”).",No such zone,Elvis Presley,Return to Sender
58,3207,"<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning:","<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning: This is a reference to the song ‘I Walk My Talk.‘

The song is about a man who is in a relationship with a woman, and he is trying to convince her to stay with him. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song ‘I Walk My Talk.‘

The song is about a man who is in a relationship with a woman, and he is trying to convince her to stay with him. ","This may be Halsey’s version of the party scene from Romeo + Juliet, where the star-crossed lovers experience love at first sight. In the literal “script” of Romeo + Juliet, Tybalt spots Romeo with Juliet and immediately wants to fight him:

https://www.youtube.com/watch?v=8JoOpx6VwHk

Solis and Luna’s fight is a metaphorical one, though, referring to their sexually-charged interaction. “If you talk the talk, you’d better walk the walk” is an idiom meaning you have to back up your claims with actions—Solis doesn’t just say he’ll take control, he gets physical and asserts his dominance.

But “flip the script” means to reverse expectations, and Solis being willing to “take a beating” in this context means he’s not afraid to take a submissive role either.

“Flip the script” also refers to the fact that Halsey gender-swapped Romeo and Juliet to create Solis and Luna.","Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating",Halsey,Heaven in Hiding
59,4207,"<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning:","<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning: “Boo” is a slang term used to describe someone who is drunk. ",beam search,0.95,gpt2-medium,lyrics_meaning,, “Boo” is a slang term used to describe someone who is drunk. ,"This line might be a reference to “Acquainted” by The Weeknd. In May 2017, Lana discussed her friendship with Abel in an interview with the Rolling  Stones:

He’s kind of the reason I was ever on the radio like six years ago. He started posting all my videos on his Tumblr and social media … He’s been in touch with me ever since then. He’s always been really supportive. He had his own path, which led him to this place that’s crazy big. But we’ve just been friends for maybe the past six years.","Boo, let’s get acquainted (What?)",Lana Del Rey,Summer Bummer
60,5207,"<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning:","<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning: This line is a reference to the song “Bad Boy” by The Notorious B.I.G.

The song is about a gangster who is known for his bad behavior. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “Bad Boy” by The Notorious B.I.G.

The song is about a gangster who is known for his bad behavior. ",Nicki is the only one her man answers to because he knows she’s the only woman he needs.,"Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to",Maroon 5,Sugar (Remix)
61,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: The “preparations” are the things that are hidden from the public eye, and the ‘mistakes’ are those that have been made.

This is a double entendre. First, it could be a reference to the fact that the media is covering up the mistakes of the government. ",beam search,0.95,gpt2-medium,lyrics_meaning,," The “preparations” are the things that are hidden from the public eye, and the ‘mistakes’ are those that have been made.

This is a double entendre. First, it could be a reference to the fact that the media is covering up the mistakes of the government. ","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
62,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: The narrator of the song is trying to get away from his lover, but he can’t. He is watching him closely from the wire. ",beam search,0.95,gpt2-medium,lyrics_meaning,," The narrator of the song is trying to get away from his lover, but he can’t. He is watching him closely from the wire. ","One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
63,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: This is a reference to the song “Killing All in His Path” by The Lumineers.

https://www.youtube.com/watch?v=7qZjXlHlZ-I ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song “Killing All in His Path” by The Lumineers.

https://www.youtube.com/watch?v=7qZjXlHlZ-I ","Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
64,9207,"<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning:","<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning: This is a reference to the song “Burning Down the House” by The Rolling Stones. ",beam search,0.95,gpt2-medium,lyrics_meaning,, This is a reference to the song “Burning Down the House” by The Rolling Stones. ,"Relationships are a work in progress. You never achieve perfection. It’s a process of building and tearing down again to start anew.
In the end I’m made my choice to be with you. There is no one else I would want to be on this journey with.","We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do",U2,Where the Streets Have No Name
65,10207,"<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning:","<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning: This is a reference to the song “I Made a Mistake” by The Lumineers.

https://www.youtube.com/watch?v=7qXlHfYqHkM ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song “I Made a Mistake” by The Lumineers.

https://www.youtube.com/watch?v=7qXlHfYqHkM ","We all make mistakes, every one of us. And if you love someone and they truly love you, you would hope they can accept you with all those flaws that every single one of us has.

Here the realization stage has hit home and I’m just wanting reassurance and forgiveness from the person that really has my heart. There’s no such thing as perfection, but we can all try to be better people can’t we?","I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you",Flume,Never Be Like You
66,11207,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning:,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning: This is a reference to the song “You Did This To Me” by The Rolling Stones. ,beam search,0.95,gpt2-medium,lyrics_meaning,, This is a reference to the song “You Did This To Me” by The Rolling Stones. ,"In the mindstate that Eminem is at this point, is typical to blame others for things they do themselves. Helps them do anything as they are absolved from any fault.",You did this to us! You did it! It’s your fault!,Eminem,Kim
67,12207,"<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning:","<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning: This is a reference to the song “Time Can Never Stop Me” by The Rolling Stones.

The song is about a man who has been in a relationship with a woman for a long time, and he has no intention of ending it. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song “Time Can Never Stop Me” by The Rolling Stones.

The song is about a man who has been in a relationship with a woman for a long time, and he has no intention of ending it. ","In Neverland, the location for J.M Barrie’s Peter Pan, people don’t grow old. Rihanna feels as if she just came from Neverland because she hasn’t changed over time.



This is the first time we hear about the toxic relationship Rihanna and SZA sing about. Time may not stop RiRi, but the figure she sings to is restraining her. Successful or not, they’re putting an effort to stop her.","I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to",Rihanna,Consideration
68,1158,"<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning:","<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning: The Quips have to defeat the Quast because they made the world a better place, most likely due to Dr. Strange. But in the end, he still won’t accept them. ",sampling,0.95,gpt2-medium,lyrics_meaning,," The Quips have to defeat the Quast because they made the world a better place, most likely due to Dr. Strange. But in the end, he still won’t accept them. ",a relationship is best when you can treat each other like best friends,"And in the end, you’ll have your best friend",Christina Perri,​penguin
69,2907,"<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning:","<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning: In the “ Tambourine,” Rita is stated to constantly follow her lover wherever he goes

In “Tango and I”, Rita is also seen going to various places, to such an extent, that Rita is physically unable to remain at home after the litigation. She may be a woman who enjoys the love of her partner and is isolated.

Future generations of Jamaican Bollywood singers may come and go, but Rita should remain a part of Danceteria. ",sampling,0.95,gpt2-medium,lyrics_meaning,," In the “ Tambourine,” Rita is stated to constantly follow her lover wherever he goes

In “Tango and I”, Rita is also seen going to various places, to such an extent, that Rita is physically unable to remain at home after the litigation. She may be a woman who enjoys the love of her partner and is isolated.

Future generations of Jamaican Bollywood singers may come and go, but Rita should remain a part of Danceteria. ","2D interpolates the chorus of legendary English band The Beatles‘ June 1967 track “Lovely Rita.” The band has taken inspiration from The Beatles many times before, exemplified by the cover art of their May 2005 record Demon Days, which drew many comparisons to the art of The Beatles’ May 1970 record, Let It Be:



When asked “Who’s Rita?” by BBC Radio 1’s Annie Mac, the group said:

It’s a lovely name to sing… I sort of think it’s about instant gratification, it doesn’t last. And there’s lots of that around today.","Lovely Rita, meter maid
 Lovely Rita, meter maid",Gorillaz,Momentary Bliss
70,3004,"<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning:","<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning: Concrete on the other hand, is used to make concrete rebar and rock, which is required to create Buddhāntins.

http://www.youtube.com/watch?v=zhp4qxrxNdQ ",sampling,0.95,gpt2-medium,lyrics_meaning,," Concrete on the other hand, is used to make concrete rebar and rock, which is required to create Buddhāntins.

http://www.youtube.com/watch?v=zhp4qxrxNdQ ","Continuing with the martial arts movie metaphors, his prowess is on a whole other level.

Your Rhymes:



His Rhymes:","Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
71,4004,"<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning:","<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning: My ex-girlfriend and I talked about him a lot, so she said it had to be Ted. I didn’t like the way he said it.

My ex told me that it’s been so hard trying to make things right with him and never settling — the idea of my becoming his girlfriend was just too hard. He’s finally put his head on the pillow, and he’s in love with me. But I don’t feel like he would commit to a promise like that. I want to make the best of every relationship, and if Ted knows he made me an angel, I hope",sampling,0.95,gpt2-medium,lyrics_meaning,," My ex-girlfriend and I talked about him a lot, so she said it had to be Ted. I didn’t like the way he said it.

My ex told me that it’s been so hard trying to make things right with him and never settling — the idea of my becoming his girlfriend was just too hard. He’s finally put his head on the pillow, and he’s in love with me. But I don’t feel like he would commit to a promise like that. I want to make the best of every relationship, and if Ted knows he made me an angel, I hope",“Cause he made you perfect” is a direct reference to God and the perception that he made everybody in his image. It emphasizes the fact that everyone is perfect in their own way.,"She said, “’Cause He made you perfect, babe”",Lady Gaga,Born This Way
72,6608,"<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning:","<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning: Like Pierce, A$AP gets so wrapped up in the struggle and turmoil of life that he may not even slowly build self-esteem or self-worth or “crack” also known as self-respect.  He’s just another brick in the wall. http://www.youtube.com/watch?v=sYuO-RCfZba

As mentioning above, in addition to his chicken metaphors, he sings “If I would have known” and  “If I had known I would have fucked this up”. Not a single female has ever asked him out on a date,",sampling,0.95,gpt2-medium,lyrics_meaning,," Like Pierce, A$AP gets so wrapped up in the struggle and turmoil of life that he may not even slowly build self-esteem or self-worth or “crack” also known as self-respect.  He’s just another brick in the wall. http://www.youtube.com/watch?v=sYuO-RCfZba

As mentioning above, in addition to his chicken metaphors, he sings “If I would have known” and  “If I had known I would have fucked this up”. Not a single female has ever asked him out on a date,","As represented by the children in large cubicles, and later faceless masks, they became an amorphous, indistinguishable mass, akin to a brick wall.



This can also be taken as a sort of dismissal of the teacher’s authority – “you are no better than me or anyone else. You are using your age and position of power to take advantage of me” (and the previous song shows that in their homes, the teacher would’ve been subdued by their wives).  In Pink’s point of view, the teacher’s abuse is another brick  that helped him build the Wall that separated him from everyone else (“you are another mental scar that will effect how I am and how I treat others in the future”).","All in all, you’re just another brick in the wall",Pink Floyd,"Another Brick in the Wall, Pt. 2"
73,8000,"<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning:","<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning: Israeli traffic lights are turning blue when the police are in the way of a car. The green traffic lights for Israel are supplemented by the red ones which are used for crossing the United States. Additionally, the Israeli government has recently increased the number of white traffic lights as part of a global effort to enhance public safety. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Israeli traffic lights are turning blue when the police are in the way of a car. The green traffic lights for Israel are supplemented by the red ones which are used for crossing the United States. Additionally, the Israeli government has recently increased the number of white traffic lights as part of a global effort to enhance public safety. ","In a tumblr post, Taylor explained the meaning behind this peculiar phrase:

[it’s] like how when you’re struggling through something time slows down and everything is a sign and you’ll take advice from a tree because you’re just GOIN THROUGH IT MAN.

She mentioned that she enjoys the memes fans have created for the line.



It also links back to “Cornelia Street,” the previous song, in which Swift sings:

As if the street lights pointed in an arrow head
Leading us home

If the relationship ends, not only will she never walk Cornelia Street again, but she will also be lost without the traffic lights to guide her.

Asking the traffic lights shows her desperation and lack of direction because it implies that she is so desperate for a sign, that she is willing to look anywhere.","I ask the traffic lights if it’ll be alright
 They say, “I don’t know”",Taylor Swift,Death by a Thousand Cuts
74,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: Though this line is about how the food isn’t good quality throughout the trip, it still has a similar feeling.

Dressed in a Church Kilt and a helmet staring and riveting appearances throughout the scene, Belieber brings a “triple meaning” at the final, heart-devastating monologue. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Though this line is about how the food isn’t good quality throughout the trip, it still has a similar feeling.

Dressed in a Church Kilt and a helmet staring and riveting appearances throughout the scene, Belieber brings a “triple meaning” at the final, heart-devastating monologue. ","The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
75,10003,"<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning:","<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning: Em is talking to himself through failure. When it’s over it’ll all be due to the consequences of those actions. With statements like “I know that you’re hesitating” it’ll be because you feel in the end that nothing you done turned out as you thought. ",sampling,0.95,gpt2-medium,lyrics_meaning,, Em is talking to himself through failure. When it’s over it’ll all be due to the consequences of those actions. With statements like “I know that you’re hesitating” it’ll be because you feel in the end that nothing you done turned out as you thought. ,Because there is no point in saying the truth cause even bitter truth will scar your soul as u r saying it and it will scar the person and ur relationship as well,"I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars",Genius English Translations,BTS - Magic Shop (English Translation)
76,11008,<|startoftext|> lyrics: [Interlude]. meaning:,"<|startoftext|> lyrics: [Interlude]. meaning: Highlights include: The “chorus”, which features a sample of Chaka Khan’s “Big Thing” from his “Lil' Man.” The cross gnawed by the snake approaching is reminiscent of old West (“cross any grain of sand”) cartoons (”Cross the grain of sand,” of 1997’s Swamp Thing). Finally, the showing of Elvis Presley’s “Freezing” = putting a serpent in the water to lift it into the air. Elvis invoked these themes heavily through his Dylan characterization of the lead singer in “",sampling,0.95,gpt2-medium,lyrics_meaning,," Highlights include: The “chorus”, which features a sample of Chaka Khan’s “Big Thing” from his “Lil' Man.” The cross gnawed by the snake approaching is reminiscent of old West (“cross any grain of sand”) cartoons (”Cross the grain of sand,” of 1997’s Swamp Thing). Finally, the showing of Elvis Presley’s “Freezing” = putting a serpent in the water to lift it into the air. Elvis invoked these themes heavily through his Dylan characterization of the lead singer in “","The audio clip here is taken from a fight on June 27, 2016 before a concert due to a failed collaboration with rapper @Not_Linden. X then went to his show and “sucker punched” him, to which they continued to fight outside, with X winning in the end.

https://twitter.com/Not_Linden/status/747986526110425088",[Interlude],XXXTENTACION,YuNg BrAtZ
77,12005,"<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning:","<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning: Kiedis is clearly feeling the pump, and is conflicted about putting his once loyal fan base behind him on a relationship that is once so important to him. It’s hard to know what the meaning may be. He could forgive the heartache. In a move like that, no, he doesn’t feel like a winner. He also has to deal with the fact that/because of his fans he has been toying with him, even though he knows he isn’t very emotionally mature, and that if he would just stop this wasting “Betty” would be okay with it. He also has to deal",sampling,0.95,gpt2-medium,lyrics_meaning,," Kiedis is clearly feeling the pump, and is conflicted about putting his once loyal fan base behind him on a relationship that is once so important to him. It’s hard to know what the meaning may be. He could forgive the heartache. In a move like that, no, he doesn’t feel like a winner. He also has to deal with the fact that/because of his fans he has been toying with him, even though he knows he isn’t very emotionally mature, and that if he would just stop this wasting “Betty” would be okay with it. He also has to deal","Nicks told Billboard that this lyric was inspired by Tom Petty:

‘Edge of Seventeen’ is also a little bit about Tom. ‘He seemed broken hearted/Somethin’ within him,‘ that was [his wife] Jane talking about Tom. I bet a lot of people thought I was talking about me, but I was chronicling their relationship as she told it to me.

She also explained how Jane inspired the song’s title:

I asked Tom’s wife, Jane, when she met him. She said, ‘I met him at some point during the age of 17.’ But I thought she said, ‘The edge of 17.’ I said, ‘Jane, can I use that? Can I write a song called “Edge of Seventeen”?’","Well, he seemed broken hearted
 Somethin’ within him",Stevie Nicks,Edge of Seventeen
78,1001,"<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning:","<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning: Here Ronda goes directly to about what she wants to be as a person, if she’s going to play the role as a machine. She is going to do her own thing and not fear the backlash her new status gives her.

Here she continues this theme, and truly is a machine trying something new. She is standing still and not letting anyone, not her mind, not her heart get the best of her or her own mind. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Here Ronda goes directly to about what she wants to be as a person, if she’s going to play the role as a machine. She is going to do her own thing and not fear the backlash her new status gives her.

Here she continues this theme, and truly is a machine trying something new. She is standing still and not letting anyone, not her mind, not her heart get the best of her or her own mind. ","Britney is ready to be a fully in control of her craft, without her management team pressurizing and influencing her decisions. She also started to write her own songs, most notably on her fourth studio album, In The Zone.

At some point, she also wanted to create her own record label.","Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...)",Britney Spears,Stronger
79,12003,"<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning:","<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning: Not only is he incredibly arrogant, but he crushes against those who might stick with him. This would be a contradiction in a person who loves God, he firmly feels they don’t deserve to be in his life because God is different than Jesus of Nazareth’ but he is determined to love God and the humanity he knows to keep it was born of grace. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Not only is he incredibly arrogant, but he crushes against those who might stick with him. This would be a contradiction in a person who loves God, he firmly feels they don’t deserve to be in his life because God is different than Jesus of Nazareth’ but he is determined to love God and the humanity he knows to keep it was born of grace. ","Everyone of us experiences failure, rejection and negativism. Petty has experienced it in his own life, from music critics to obsessed fans.
His advice is to focus on your goal and how you’re going to get there.



– Just beyond the gates of hell","Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down",Tom Petty,I Won’t Back Down
