,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
54,11001,"<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning:","<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning: “Tossed in graves” is a reference to the fact that he was shot and killed by a police officer. ",beam search,0.95,gpt2-medium,lyrics_meaning,, “Tossed in graves” is a reference to the fact that he was shot and killed by a police officer. ,"Cole previously spoke of losing his friends on “Knock Tha Hustle” and now reminisces about when they were still alive. His wordplay with “days”—which sounds similar to “daze”—further illustrates how much these losses affect him.



The mentioning of his friend getting shot fits well within the song since Cole later refers to the Ferguson case in verse two.","This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay",J. Cole,January 28th
55,12001,<|startoftext|> lyrics: Like a kid out in the rain. meaning:,"<|startoftext|> lyrics: Like a kid out in the rain. meaning: This could be a reference to the song “Rain Man” by The Rolling Stones.

https://www.youtube.com/watch?v=7lHfYqH7xwE ",beam search,0.95,gpt2-medium,lyrics_meaning,," This could be a reference to the song “Rain Man” by The Rolling Stones.

https://www.youtube.com/watch?v=7lHfYqH7xwE ","Free, without concern for consequences that might be apparent to others. A kid playing in the rain is having a good time but to adults looking on they are just getting wet. The narrator sees Tommy’s piano playing of emblematic of the way he lived his life.",Like a kid out in the rain,Butthole Surfers,Pepper
56,1207,"<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning:","<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning: “Rebel song” is a term used to describe a song or song-and-dance performance that is performed by a group of people in opposition to authority. ",beam search,0.95,gpt2-medium,lyrics_meaning,, “Rebel song” is a term used to describe a song or song-and-dance performance that is performed by a group of people in opposition to authority. ,"Up until now he has felt overwhelmed with burdens. His life is like a wreck, that as broken down around him. But when he listens to the songs he loves he feels energized – as though he can pick up the pieces of his life again. He sings a “rebel song” because he is rebelling against life getting him down. He refuses to give up.","From underneath the rubble, sing a rebel song",Coldplay,Every Teardrop Is a Waterfall
57,2207,<|startoftext|> lyrics: No such zone. meaning:,"<|startoftext|> lyrics: No such zone. meaning: “Zone” is a slang term used to describe a place where drugs are sold or distributed.

In this case, it could be a reference to the fact that he’s in a zone of fame, where he can sell drugs and get away with it. ",beam search,0.95,gpt2-medium,lyrics_meaning,," “Zone” is a slang term used to describe a place where drugs are sold or distributed.

In this case, it could be a reference to the fact that he’s in a zone of fame, where he can sell drugs and get away with it. ","The phrase “no such zone” in the song refers to U.S. postal zones, a predecessor of the current U.S. ZIP Code (an acronym of Zone Improvement Plan). A postal zone was a one- or two-digit number written between the city and state (“New York 1, NY”), whereas a ZIP Code is a five- or nine-digit number written after the state (“New York, NY 10001”).",No such zone,Elvis Presley,Return to Sender
58,3207,"<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning:","<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning: This is a reference to the song ‘I Walk My Talk,‘ which is about a man who is in a relationship with a woman.

In this song, the man is trying to convince his partner that he is the one for the job. However, he realizes that she is not the right person for him, so he changes the subject. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song ‘I Walk My Talk,‘ which is about a man who is in a relationship with a woman.

In this song, the man is trying to convince his partner that he is the one for the job. However, he realizes that she is not the right person for him, so he changes the subject. ","This may be Halsey’s version of the party scene from Romeo + Juliet, where the star-crossed lovers experience love at first sight. In the literal “script” of Romeo + Juliet, Tybalt spots Romeo with Juliet and immediately wants to fight him:

https://www.youtube.com/watch?v=8JoOpx6VwHk

Solis and Luna’s fight is a metaphorical one, though, referring to their sexually-charged interaction. “If you talk the talk, you’d better walk the walk” is an idiom meaning you have to back up your claims with actions—Solis doesn’t just say he’ll take control, he gets physical and asserts his dominance.

But “flip the script” means to reverse expectations, and Solis being willing to “take a beating” in this context means he’s not afraid to take a submissive role either.

“Flip the script” also refers to the fact that Halsey gender-swapped Romeo and Juliet to create Solis and Luna.","Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating",Halsey,Heaven in Hiding
59,4207,"<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning:","<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning: “Boo” is a slang term used to describe someone who is drunk. ",beam search,0.95,gpt2-medium,lyrics_meaning,, “Boo” is a slang term used to describe someone who is drunk. ,"This line might be a reference to “Acquainted” by The Weeknd. In May 2017, Lana discussed her friendship with Abel in an interview with the Rolling  Stones:

He’s kind of the reason I was ever on the radio like six years ago. He started posting all my videos on his Tumblr and social media … He’s been in touch with me ever since then. He’s always been really supportive. He had his own path, which led him to this place that’s crazy big. But we’ve just been friends for maybe the past six years.","Boo, let’s get acquainted (What?)",Lana Del Rey,Summer Bummer
60,5207,"<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning:","<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning: This is a reference to the song “Bad Boy” by The Notorious B.I.G. ",beam search,0.95,gpt2-medium,lyrics_meaning,, This is a reference to the song “Bad Boy” by The Notorious B.I.G. ,Nicki is the only one her man answers to because he knows she’s the only woman he needs.,"Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to",Maroon 5,Sugar (Remix)
61,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: The “preparations” that the narrator is referring to are the things that he’s planning to do in the future, such as getting married, starting a family, and so on.

“Bombshells are hidden, ‘bombs‘ are not publicized.‖ ",beam search,0.95,gpt2-medium,lyrics_meaning,," The “preparations” that the narrator is referring to are the things that he’s planning to do in the future, such as getting married, starting a family, and so on.

“Bombshells are hidden, ‘bombs‘ are not publicized.‖ ","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
62,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: He’s trying to get away from this person, but he can see that they are watching him. ",beam search,0.95,gpt2-medium,lyrics_meaning,," He’s trying to get away from this person, but he can see that they are watching him. ","One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
63,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: This is a reference to King Kong’s “Killing in the Name”. ",beam search,0.95,gpt2-medium,lyrics_meaning,, This is a reference to King Kong’s “Killing in the Name”. ,"Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
64,9207,"<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning:","<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning: This is a reference to the song “Burning Down the House” by The Rolling Stones. ",beam search,0.95,gpt2-medium,lyrics_meaning,, This is a reference to the song “Burning Down the House” by The Rolling Stones. ,"Relationships are a work in progress. You never achieve perfection. It’s a process of building and tearing down again to start anew.
In the end I’m made my choice to be with you. There is no one else I would want to be on this journey with.","We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do",U2,Where the Streets Have No Name
65,10207,"<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning:","<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning: This is a reference to the song “I Made a Mistake” by The Weeknd.

https://www.youtube.com/watch?v=7qXlHfYbHkM ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song “I Made a Mistake” by The Weeknd.

https://www.youtube.com/watch?v=7qXlHfYbHkM ","We all make mistakes, every one of us. And if you love someone and they truly love you, you would hope they can accept you with all those flaws that every single one of us has.

Here the realization stage has hit home and I’m just wanting reassurance and forgiveness from the person that really has my heart. There’s no such thing as perfection, but we can all try to be better people can’t we?","I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you",Flume,Never Be Like You
66,11207,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning:,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning: This is a reference to the song “You Did This To Me” by The Rolling Stones. ,beam search,0.95,gpt2-medium,lyrics_meaning,, This is a reference to the song “You Did This To Me” by The Rolling Stones. ,"In the mindstate that Eminem is at this point, is typical to blame others for things they do themselves. Helps them do anything as they are absolved from any fault.",You did this to us! You did it! It’s your fault!,Eminem,Kim
67,12207,"<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning:","<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning: This is a reference to the song “Time Can Never Stop Me” by The Rolling Stones.

The song is about a man who has been in a relationship with a woman for a long time, and he is trying to get back together with her. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song “Time Can Never Stop Me” by The Rolling Stones.

The song is about a man who has been in a relationship with a woman for a long time, and he is trying to get back together with her. ","In Neverland, the location for J.M Barrie’s Peter Pan, people don’t grow old. Rihanna feels as if she just came from Neverland because she hasn’t changed over time.



This is the first time we hear about the toxic relationship Rihanna and SZA sing about. Time may not stop RiRi, but the figure she sings to is restraining her. Successful or not, they’re putting an effort to stop her.","I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to",Rihanna,Consideration
68,1158,"<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning:","<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning: The Quips have to defeat the Quast because they made the world a better place, most likely due to the social media. But Quast is just Asura, another beings extreme example of what they’ve done to the world. So Finally, we will have (An Always Wandering) as well in name, Quast’s my best friend and all the hardships that have been brought upon us, also from his being an Alternia being, completely destroyed.

Post Toy, Alternia is back in the “Resistance,” so he’s referring to the complete destruction that he’s undergone",sampling,0.95,gpt2-medium,lyrics_meaning,," The Quips have to defeat the Quast because they made the world a better place, most likely due to the social media. But Quast is just Asura, another beings extreme example of what they’ve done to the world. So Finally, we will have (An Always Wandering) as well in name, Quast’s my best friend and all the hardships that have been brought upon us, also from his being an Alternia being, completely destroyed.

Post Toy, Alternia is back in the “Resistance,” so he’s referring to the complete destruction that he’s undergone",a relationship is best when you can treat each other like best friends,"And in the end, you’ll have your best friend",Christina Perri,​penguin
69,2907,"<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning:","<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning: In the “ Tambourine Hall,” Rita’s counterpart is actually “Mimi Mimi”, a French actress who voiced Rita Hayworth.

In 2011, James wrote about Hilton on Tumblr:

Being Rita Hayworth and white prim is not a soap opera. ",sampling,0.95,gpt2-medium,lyrics_meaning,," In the “ Tambourine Hall,” Rita’s counterpart is actually “Mimi Mimi”, a French actress who voiced Rita Hayworth.

In 2011, James wrote about Hilton on Tumblr:

Being Rita Hayworth and white prim is not a soap opera. ","2D interpolates the chorus of legendary English band The Beatles‘ June 1967 track “Lovely Rita.” The band has taken inspiration from The Beatles many times before, exemplified by the cover art of their May 2005 record Demon Days, which drew many comparisons to the art of The Beatles’ May 1970 record, Let It Be:



When asked “Who’s Rita?” by BBC Radio 1’s Annie Mac, the group said:

It’s a lovely name to sing… I sort of think it’s about instant gratification, it doesn’t last. And there’s lots of that around today.","Lovely Rita, meter maid
 Lovely Rita, meter maid",Gorillaz,Momentary Bliss
70,3004,"<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning:","<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning: Concrete on the other hand, is used to make concrete rebar and rock, which is required to create Buddhāntins.

http://www.youtube.com/watch?v=zhp4qxrxNdQ ",sampling,0.95,gpt2-medium,lyrics_meaning,," Concrete on the other hand, is used to make concrete rebar and rock, which is required to create Buddhāntins.

http://www.youtube.com/watch?v=zhp4qxrxNdQ ","Continuing with the martial arts movie metaphors, his prowess is on a whole other level.

Your Rhymes:



His Rhymes:","Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
71,4004,"<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning:","<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning: My ex-girlfriend and I talked about him. He was always very smart and had a great personality. I didn’t like the way he acted when dating because I know he’s very selfless and dedicated. He’s a beautiful person, so it’s annoying for me to hear him argue about it. He says it all the time when he thinks someone else is making him feel bad. I’m not saying it’s cool. I’m just saying in the music industry you can get good relationships off of being playful. ",sampling,0.95,gpt2-medium,lyrics_meaning,," My ex-girlfriend and I talked about him. He was always very smart and had a great personality. I didn’t like the way he acted when dating because I know he’s very selfless and dedicated. He’s a beautiful person, so it’s annoying for me to hear him argue about it. He says it all the time when he thinks someone else is making him feel bad. I’m not saying it’s cool. I’m just saying in the music industry you can get good relationships off of being playful. ",“Cause he made you perfect” is a direct reference to God and the perception that he made everybody in his image. It emphasizes the fact that everyone is perfect in their own way.,"She said, “’Cause He made you perfect, babe”",Lady Gaga,Born This Way
72,6608,"<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning:","<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning: Like Pierce, A$AP gets so wrapped up in the struggle and turmoil of life that he may not even slowly build self-esteem or self-worth or “crack” also known as self care. In the end, A$AP’s still new and changes and just like the brick in the wall keeps crumbling he may not stay stuck in the same place forever. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Like Pierce, A$AP gets so wrapped up in the struggle and turmoil of life that he may not even slowly build self-esteem or self-worth or “crack” also known as self care. In the end, A$AP’s still new and changes and just like the brick in the wall keeps crumbling he may not stay stuck in the same place forever. ","As represented by the children in large cubicles, and later faceless masks, they became an amorphous, indistinguishable mass, akin to a brick wall.



This can also be taken as a sort of dismissal of the teacher’s authority – “you are no better than me or anyone else. You are using your age and position of power to take advantage of me” (and the previous song shows that in their homes, the teacher would’ve been subdued by their wives).  In Pink’s point of view, the teacher’s abuse is another brick  that helped him build the Wall that separated him from everyone else (“you are another mental scar that will effect how I am and how I treat others in the future”).","All in all, you’re just another brick in the wall",Pink Floyd,"Another Brick in the Wall, Pt. 2"
73,8000,"<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning:","<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning: Israeli settlers shoot at the passing Israeli drivers to set up a message to warn them to to green light.



This reiterates the tendency of the eight leading institutions in this section to pass judgement on a woman’s sexiness rather than based on reality. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Israeli settlers shoot at the passing Israeli drivers to set up a message to warn them to to green light.



This reiterates the tendency of the eight leading institutions in this section to pass judgement on a woman’s sexiness rather than based on reality. ","In a tumblr post, Taylor explained the meaning behind this peculiar phrase:

[it’s] like how when you’re struggling through something time slows down and everything is a sign and you’ll take advice from a tree because you’re just GOIN THROUGH IT MAN.

She mentioned that she enjoys the memes fans have created for the line.



It also links back to “Cornelia Street,” the previous song, in which Swift sings:

As if the street lights pointed in an arrow head
Leading us home

If the relationship ends, not only will she never walk Cornelia Street again, but she will also be lost without the traffic lights to guide her.

Asking the traffic lights shows her desperation and lack of direction because it implies that she is so desperate for a sign, that she is willing to look anywhere.","I ask the traffic lights if it’ll be alright
 They say, “I don’t know”",Taylor Swift,Death by a Thousand Cuts
74,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: In our society’s pursuit of material freedom, athletes are often forced to go through seasons and years of training. The above line implies that even though either Kato or Elson was and are over appearances, their talent will physically accelerate them to a higher level than they have been.

Perhaps, being surrounded by obstacles like this, this guy will finally learn to embrace himself and go, Well, fuck it. ",sampling,0.95,gpt2-medium,lyrics_meaning,," In our society’s pursuit of material freedom, athletes are often forced to go through seasons and years of training. The above line implies that even though either Kato or Elson was and are over appearances, their talent will physically accelerate them to a higher level than they have been.

Perhaps, being surrounded by obstacles like this, this guy will finally learn to embrace himself and go, Well, fuck it. ","The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
75,10003,"<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning:","<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning: Em is talking to the person who he’s attempted to exhibit. She is hesitating to speak, even knowing her presence contradicts her “true self”. As Em says some[…]


Spokesman for the record companies have in the past been quite open about their willingness to write “false” songs and having to face defamation lawsuits at times.

Just like Em said in his song “PUNISHMENT,” he doesn’t want to be “the one”. He wants to be the one in honesty with the woman. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Em is talking to the person who he’s attempted to exhibit. She is hesitating to speak, even knowing her presence contradicts her “true self”. As Em says some[…]


Spokesman for the record companies have in the past been quite open about their willingness to write “false” songs and having to face defamation lawsuits at times.

Just like Em said in his song “PUNISHMENT,” he doesn’t want to be “the one”. He wants to be the one in honesty with the woman. ",Because there is no point in saying the truth cause even bitter truth will scar your soul as u r saying it and it will scar the person and ur relationship as well,"I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars",Genius English Translations,BTS - Magic Shop (English Translation)
76,11008,<|startoftext|> lyrics: [Interlude]. meaning:,"<|startoftext|> lyrics: [Interlude]. meaning: Highlights include:
- A section middle of a large uh-huh, you don’t wanna hear
- The bridge, which has a silent rap which can be heard if you’re open
- 2 moto’s (?) room
- A set time change, the second time something snorkels from the wall during the next verse
- The intro, for which the moto’s room is recorded
- The busting out of the song. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Highlights include:
- A section middle of a large uh-huh, you don’t wanna hear
- The bridge, which has a silent rap which can be heard if you’re open
- 2 moto’s (?) room
- A set time change, the second time something snorkels from the wall during the next verse
- The intro, for which the moto’s room is recorded
- The busting out of the song. ","The audio clip here is taken from a fight on June 27, 2016 before a concert due to a failed collaboration with rapper @Not_Linden. X then went to his show and “sucker punched” him, to which they continued to fight outside, with X winning in the end.

https://twitter.com/Not_Linden/status/747986526110425088",[Interlude],XXXTENTACION,YuNg BrAtZ
77,12005,"<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning:","<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning: He’s in the 5-year-old boy’s shoes. He probably made some mistakes.




He seems kinda broken hearted. He thinks that she is the only person who can catch him at his worst. ",sampling,0.95,gpt2-medium,lyrics_meaning,," He’s in the 5-year-old boy’s shoes. He probably made some mistakes.




He seems kinda broken hearted. He thinks that she is the only person who can catch him at his worst. ","Nicks told Billboard that this lyric was inspired by Tom Petty:

‘Edge of Seventeen’ is also a little bit about Tom. ‘He seemed broken hearted/Somethin’ within him,‘ that was [his wife] Jane talking about Tom. I bet a lot of people thought I was talking about me, but I was chronicling their relationship as she told it to me.

She also explained how Jane inspired the song’s title:

I asked Tom’s wife, Jane, when she met him. She said, ‘I met him at some point during the age of 17.’ But I thought she said, ‘The edge of 17.’ I said, ‘Jane, can I use that? Can I write a song called “Edge of Seventeen”?’","Well, he seemed broken hearted
 Somethin’ within him",Stevie Nicks,Edge of Seventeen
78,1001,"<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning:","<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning: “Here I go, on my own,” as in “I don’t need nobody,” is a popular song from the British dancehall group Roll The Wall, which originated in London. In 1987 the band broke up but reunited in 2004 to perform and record on a remix album entitled “I Won’t Tell”, which featured artists such as Genesis, Mavis Staples, will.i.am, G-Eazy, and Roddy Ricch. ",sampling,0.95,gpt2-medium,lyrics_meaning,," “Here I go, on my own,” as in “I don’t need nobody,” is a popular song from the British dancehall group Roll The Wall, which originated in London. In 1987 the band broke up but reunited in 2004 to perform and record on a remix album entitled “I Won’t Tell”, which featured artists such as Genesis, Mavis Staples, will.i.am, G-Eazy, and Roddy Ricch. ","Britney is ready to be a fully in control of her craft, without her management team pressurizing and influencing her decisions. She also started to write her own songs, most notably on her fourth studio album, In The Zone.

At some point, she also wanted to create her own record label.","Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...)",Britney Spears,Stronger
79,12003,"<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning:","<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning: Not only is Anthony backing down from his path, but against those who want him to. If he would just be okay, he could be ok in the long run. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Not only is Anthony backing down from his path, but against those who want him to. If he would just be okay, he could be ok in the long run. ","Everyone of us experiences failure, rejection and negativism. Petty has experienced it in his own life, from music critics to obsessed fans.
His advice is to focus on your goal and how you’re going to get there.



– Just beyond the gates of hell","Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down",Tom Petty,I Won’t Back Down
80,3001,"<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning:","<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning: This is a reference to Hopeless Romantic, where he sings

I’ve been stoned everyday for the past 40 years

and children’s radio puppet show Redban which, at the time, was the subject of “I’ve Been Stoned!”

It’s suggested that this song takes its level of stonedness from how the person who wrote this song was probably high on drugs, as drugs affect the emotions, therefore leading to feelings of sadness.

This could also be a reference to its lead rappers Weezer, as Meek Mill Roberts certainly has a similar effect",sampling,0.95,gpt2-medium,lyrics_meaning,," This is a reference to Hopeless Romantic, where he sings

I’ve been stoned everyday for the past 40 years

and children’s radio puppet show Redban which, at the time, was the subject of “I’ve Been Stoned!”

It’s suggested that this song takes its level of stonedness from how the person who wrote this song was probably high on drugs, as drugs affect the emotions, therefore leading to feelings of sadness.

This could also be a reference to its lead rappers Weezer, as Meek Mill Roberts certainly has a similar effect","He is talking about how he is always high but the wordplay may actually go deeper.

“Stoned ever since the days of creation” could be a historical reference to the Stone Age, one of the earliest times for mankind, named after primitive humans creating stone tools. This could tie in with the Flintstones reference from earlier.

It could also be biblical, as the “days of creation” in the Bible are the days in which God created the universe. The “been stoned” part may be a reference to John 8:7 from the Bible, which says “Let any one of you who is without sin be the first to throw a stone at her”. The verse means that you shouldn’t shame others if you aren’t perfect yourself. Phi could be referencing it to say that either he gets shunned for his drug-addicted lifestyle when it isn’t much worse than anyone else’s or it’s a reference to racism and prejudice against black communities. “I’ve been red” is a homophone for “I’ve been read” which could mean that Phi is a religious guy hence the references. Many black communities are heavily into Christianity so it wouldn’t be a shock.","I been stoned; ever since the days of creation, I’ve been red",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
81,4001,"<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning:","<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning: This line could be referencing the repetition of the line, “I’m gonna wear the tie” in reference to X and the relationship. Here, she is expressing whether or not she would choose to fall in love with X; more specifically, how she would choose to use the power of his celebrity status to leave a bad situation with no or little baggage or drama present than she would in a romantic relationship. ",sampling,0.95,gpt2-medium,lyrics_meaning,," This line could be referencing the repetition of the line, “I’m gonna wear the tie” in reference to X and the relationship. Here, she is expressing whether or not she would choose to fall in love with X; more specifically, how she would choose to use the power of his celebrity status to leave a bad situation with no or little baggage or drama present than she would in a romantic relationship. ","Gaga wears the pants in this relationship, as guys are traditionally the dominant partner, and they traditionally wear ties.



However, in a conversation with Mirror, Gaga admitted that, at least in her relationship to Taylor Kinney, the case might be a little different:

He is totally in charge. I mean when I am home I am like, shoes are off, I’m making him dinner.","I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love)",Lady Gaga,G.U.Y.
