,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
47,4001,"<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning:","<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning: This line could be a reference to the song “The Power to Leave You” by The Weeknd. In this song, he sings:

“Cause I know you want me
I know that you love me.
But I can‘t let you go. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line could be a reference to the song “The Power to Leave You” by The Weeknd. In this song, he sings:

“Cause I know you want me
I know that you love me.
But I can‘t let you go. ","Gaga wears the pants in this relationship, as guys are traditionally the dominant partner, and they traditionally wear ties.



However, in a conversation with Mirror, Gaga admitted that, at least in her relationship to Taylor Kinney, the case might be a little different:

He is totally in charge. I mean when I am home I am like, shoes are off, I’m making him dinner.","I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love)",Lady Gaga,G.U.Y.
48,5001,"<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning:","<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning: This is a reference to the song “Gucci Mane”, which is about a man who is in a relationship with a woman.

The song is also about how the man is not in love with the woman, but with himself. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song “Gucci Mane”, which is about a man who is in a relationship with a woman.

The song is also about how the man is not in love with the woman, but with himself. ","A rare Ludacris Double Meaning!!

Purchasing Gucci clothing is an expensive habit, which ties back in with the theme of the song.

Ludacris spins this in two ways. Firstly, he explains that when you’re hot, and you’re relevant in the game, your money is good and your figure is good, the Gucci fits perfectly over your sculpted frame. However, when you fall off (in both a physical and metaphorical sense), your game is much less tight than it was. All of a sudden, that Gucci doesn’t physically fit, nor does it fit with your image. It becomes worthless.

He plays on the word “pockets” to mean both the pockets on your expensive clothing not working anymore, and to indicate you no longer have the bank-roll you once did.","Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong",Ludacris,Money
49,6001,<|startoftext|> lyrics: He wanna taste of my goodies. meaning:,"<|startoftext|> lyrics: He wanna taste of my goodies. meaning: This line could be a reference to the song “Taste of My Wishes”, which is about a girl who wants to have sex with her boyfriend. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line could be a reference to the song “Taste of My Wishes”, which is about a girl who wants to have sex with her boyfriend. ","In 2004, Ciara dropped her album and chart-topping single, “Goodies.” Since then, a girl’s body and everything that comes with it is known as her goodies. Ciara and Missy are also really good friends, collaborating on Ciara’s “1, 2 Step” and Missy’s “Lose Control” a year later.",He wanna taste of my goodies,Missy Elliott,DripDemeanor
50,7001,"<|startoftext|> lyrics: Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire. meaning:","<|startoftext|> lyrics: Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire. meaning: This line could be a reference to the song Sleep, which is about a man who sleeps in a fire and wakes up the next day. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line could be a reference to the song Sleep, which is about a man who sleeps in a fire and wakes up the next day. ",People are in the midst of a society that is destroying their interests (‘the fire’) and the speaker who represents the powers that be is encouraging them to be complacent (‘sleep now’).,"Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire",Rage Against the Machine,Sleep Now in the Fire
51,8001,"<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning:","<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning: This is a reference to the song “Flashbacks Wake Me Up,” which is about a man who wakes up in the middle of the night to find that his wife is cheating on him.

This line is also a play on words, as the narrator is waking up to a woman who is not his girlfriend. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song “Flashbacks Wake Me Up,” which is about a man who wakes up in the middle of the night to find that his wife is cheating on him.

This line is also a play on words, as the narrator is waking up to a woman who is not his girlfriend. ","In the Netflix film Someone Great, which serves as the inspiration for this song, the protagonist’s relationship with her ex-boyfriend is shown through flashbacks, brought on by seeing different reminders of her past.

In an interview on the Elvis Duran Show, Taylor recalled how she ended up writing this song:

I cried watching the movie, and so, for, like, a week, I start waking up from dreams that I’m living out that scenario, that that’s happening to me. And I just would wake up and I’m like, ‘Oh my God, I’m writing a break-up song.’

Throughout the movie, the protagonist periodically gets drunk and high, in an effort to deal with the pain of the failed relationship.","Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby",Taylor Swift,Death by a Thousand Cuts
52,9001,<|startoftext|> lyrics: And I hide behind my mouth. meaning:,"<|startoftext|> lyrics: And I hide behind my mouth. meaning: This line is a reference to the song “I Hide Behind My Mouth” by The Weeknd:

And I don’t want to be seen
I hide my face behind the mask
Cause I‘m afraid of being seen. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “I Hide Behind My Mouth” by The Weeknd:

And I don’t want to be seen
I hide my face behind the mask
Cause I‘m afraid of being seen. ","He’s hiding how dark/alone/depressed he feels with his words. The classic tale of saying you’re fine when you’re not or avoiding questions so people don’t realize what bad shape you’re in.

This line is extremely reminiscent of a line from “Fall Away,” one of the band’s most popular songs from their Self-Titled album.

Cause I will save face
For name’s sake

The term which he referenced, “save face,” refers to attempting to cover up your flaws in an attempt to make yourself appear as a “good” person.",And I hide behind my mouth,​twenty one pilots,The Judge
53,10001,"<|startoftext|> lyrics: I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain. meaning:","<|startoftext|> lyrics: I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain. meaning: This line is a reference to the song “I Want You” by The Weeknd. In this song, he sings:

I want you to know that I’m here for you
And when you need me, I will always be there. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “I Want You” by The Weeknd. In this song, he sings:

I want you to know that I’m here for you
And when you need me, I will always be there. ","almost a profession, expressing your undying love for sb.

past tense “wanted” vs. present tense “want”
“I wanted to become your comfort and move your heart” -> i wanted to be the best, i would have done anything to make you happy, i wanted you to love me

“I want to take away your sadness, and pain” -> but i know now that you’re hurting, hurting inside. so now all i want to do is to dissolve your sadness, your pain. all i want is to see you happy.","I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain",Genius English Translations,BTS - Magic Shop (English Translation)
54,11001,"<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning:","<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning: The “we” is a reference to the fact that he was a part of a group of rappers who were thrown into the grave by the police.

This is also a play on the word ‘fade deep‘, which is slang for a period of time. ",beam search,0.95,gpt2-medium,lyrics_meaning,," The “we” is a reference to the fact that he was a part of a group of rappers who were thrown into the grave by the police.

This is also a play on the word ‘fade deep‘, which is slang for a period of time. ","Cole previously spoke of losing his friends on “Knock Tha Hustle” and now reminisces about when they were still alive. His wordplay with “days”—which sounds similar to “daze”—further illustrates how much these losses affect him.



The mentioning of his friend getting shot fits well within the song since Cole later refers to the Ferguson case in verse two.","This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay",J. Cole,January 28th
55,12001,<|startoftext|> lyrics: Like a kid out in the rain. meaning:,"<|startoftext|> lyrics: Like a kid out in the rain. meaning: This line is a reference to the song “Rainy Day Women” by The Weeknd.

The song is about a girl in a relationship with a man who is also a musician. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “Rainy Day Women” by The Weeknd.

The song is about a girl in a relationship with a man who is also a musician. ","Free, without concern for consequences that might be apparent to others. A kid playing in the rain is having a good time but to adults looking on they are just getting wet. The narrator sees Tommy’s piano playing of emblematic of the way he lived his life.",Like a kid out in the rain,Butthole Surfers,Pepper
56,1207,"<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning:","<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning: This line is a reference to the song “Rebel Song” by the band The Beatles. The song was written by John Lennon and Paul McCartney, and was released in November 1963.

The song is about a young girl who is being bullied by her schoolmates. She sings a song about how she will rebel against the bullies and sing about her love for her friends. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “Rebel Song” by the band The Beatles. The song was written by John Lennon and Paul McCartney, and was released in November 1963.

The song is about a young girl who is being bullied by her schoolmates. She sings a song about how she will rebel against the bullies and sing about her love for her friends. ","Up until now he has felt overwhelmed with burdens. His life is like a wreck, that as broken down around him. But when he listens to the songs he loves he feels energized – as though he can pick up the pieces of his life again. He sings a “rebel song” because he is rebelling against life getting him down. He refuses to give up.","From underneath the rubble, sing a rebel song",Coldplay,Every Teardrop Is a Waterfall
57,2207,<|startoftext|> lyrics: No such zone. meaning:,"<|startoftext|> lyrics: No such zone. meaning: This line is a reference to the song “No Such Zone” by The Weeknd.

The song is about a man who is in a relationship with a woman, but he doesn’t want to have sex with her. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “No Such Zone” by The Weeknd.

The song is about a man who is in a relationship with a woman, but he doesn’t want to have sex with her. ","The phrase “no such zone” in the song refers to U.S. postal zones, a predecessor of the current U.S. ZIP Code (an acronym of Zone Improvement Plan). A postal zone was a one- or two-digit number written between the city and state (“New York 1, NY”), whereas a ZIP Code is a five- or nine-digit number written after the state (“New York, NY 10001”).",No such zone,Elvis Presley,Return to Sender
58,3207,"<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning:","<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning: This line could be a reference to the famous line from the movie The Wizard of Oz:

The Scarecrow says, ‘I can do anything I want, I just need a little bit of courage.
“I‘m not afraid of anything. I am not scared of death. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line could be a reference to the famous line from the movie The Wizard of Oz:

The Scarecrow says, ‘I can do anything I want, I just need a little bit of courage.
“I‘m not afraid of anything. I am not scared of death. ","This may be Halsey’s version of the party scene from Romeo + Juliet, where the star-crossed lovers experience love at first sight. In the literal “script” of Romeo + Juliet, Tybalt spots Romeo with Juliet and immediately wants to fight him:

https://www.youtube.com/watch?v=8JoOpx6VwHk

Solis and Luna’s fight is a metaphorical one, though, referring to their sexually-charged interaction. “If you talk the talk, you’d better walk the walk” is an idiom meaning you have to back up your claims with actions—Solis doesn’t just say he’ll take control, he gets physical and asserts his dominance.

But “flip the script” means to reverse expectations, and Solis being willing to “take a beating” in this context means he’s not afraid to take a submissive role either.

“Flip the script” also refers to the fact that Halsey gender-swapped Romeo and Juliet to create Solis and Luna.","Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating",Halsey,Heaven in Hiding
59,4207,"<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning:","<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning: “Boo” is a slang term used to describe a person who is inebriated. ",beam search,0.95,gpt2-medium,lyrics_meaning,, “Boo” is a slang term used to describe a person who is inebriated. ,"This line might be a reference to “Acquainted” by The Weeknd. In May 2017, Lana discussed her friendship with Abel in an interview with the Rolling  Stones:

He’s kind of the reason I was ever on the radio like six years ago. He started posting all my videos on his Tumblr and social media … He’s been in touch with me ever since then. He’s always been really supportive. He had his own path, which led him to this place that’s crazy big. But we’ve just been friends for maybe the past six years.","Boo, let’s get acquainted (What?)",Lana Del Rey,Summer Bummer
60,5207,"<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning:","<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning: This line could be a reference to the song “Bad Boy” by The Notorious B.I.G.

This line is also a play on the word ‘bout to be‘, which is a slang term used to refer to someone who is in a relationship. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line could be a reference to the song “Bad Boy” by The Notorious B.I.G.

This line is also a play on the word ‘bout to be‘, which is a slang term used to refer to someone who is in a relationship. ",Nicki is the only one her man answers to because he knows she’s the only woman he needs.,"Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to",Maroon 5,Sugar (Remix)
61,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: This line is a reference to the song “I Don’t Wanna Live Forever,” which is about a man who is trying to get his life together after his wife leaves him.

In this line, the narrator is saying that he is not going to live forever, but he wants to be remembered for his accomplishments. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “I Don’t Wanna Live Forever,” which is about a man who is trying to get his life together after his wife leaves him.

In this line, the narrator is saying that he is not going to live forever, but he wants to be remembered for his accomplishments. ","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
62,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: This line could be a reference to the song “Fly Away,” which is about a man who is trying to leave his abusive relationship.

In this case, the man is saying that he doesn’t want to be with the woman, but he has no choice but to watch her close. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line could be a reference to the song “Fly Away,” which is about a man who is trying to leave his abusive relationship.

In this case, the man is saying that he doesn’t want to be with the woman, but he has no choice but to watch her close. ","One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
63,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: This is a reference to the song “Killing All in My Path” by The Weeknd:

I’m gonna kill all the people in my path
Kill all those people that I love
Cause I‘m the king of the world, I can do whatever I want
And I don“t care if it hurts you. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the song “Killing All in My Path” by The Weeknd:

I’m gonna kill all the people in my path
Kill all those people that I love
Cause I‘m the king of the world, I can do whatever I want
And I don“t care if it hurts you. ","Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
64,9207,"<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning:","<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning: In the song “Burning Down Love”, he sings:

I go where I want to go
 Burning down all the love I have
 But I know that‘s not the way it should be. ",beam search,0.95,gpt2-medium,lyrics_meaning,," In the song “Burning Down Love”, he sings:

I go where I want to go
 Burning down all the love I have
 But I know that‘s not the way it should be. ","Relationships are a work in progress. You never achieve perfection. It’s a process of building and tearing down again to start anew.
In the end I’m made my choice to be with you. There is no one else I would want to be on this journey with.","We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do",U2,Where the Streets Have No Name
65,10207,"<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning:","<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning: This line is a reference to the song “I Made a Mistake” by The Weeknd.

In this song, the narrator is saying that he has made mistakes in his life, but he is still able to make the best of them. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “I Made a Mistake” by The Weeknd.

In this song, the narrator is saying that he has made mistakes in his life, but he is still able to make the best of them. ","We all make mistakes, every one of us. And if you love someone and they truly love you, you would hope they can accept you with all those flaws that every single one of us has.

Here the realization stage has hit home and I’m just wanting reassurance and forgiveness from the person that really has my heart. There’s no such thing as perfection, but we can all try to be better people can’t we?","I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you",Flume,Never Be Like You
66,11207,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning:,"<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning: This line is a reference to the song “You Did This To Me” by The Weeknd.

The song is about a girl who is cheating on her boyfriend with another man. The girl is in love with the man, but he is jealous of the girl. ",beam search,0.95,gpt2-medium,lyrics_meaning,," This line is a reference to the song “You Did This To Me” by The Weeknd.

The song is about a girl who is cheating on her boyfriend with another man. The girl is in love with the man, but he is jealous of the girl. ","In the mindstate that Eminem is at this point, is typical to blame others for things they do themselves. Helps them do anything as they are absolved from any fault.",You did this to us! You did it! It’s your fault!,Eminem,Kim
67,12207,"<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning:","<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning: In the song “Neverland,” the narrator says:

I came flying from the sky
And I knew I was going to die
But I didn‘t know what to do. ",beam search,0.95,gpt2-medium,lyrics_meaning,," In the song “Neverland,” the narrator says:

I came flying from the sky
And I knew I was going to die
But I didn‘t know what to do. ","In Neverland, the location for J.M Barrie’s Peter Pan, people don’t grow old. Rihanna feels as if she just came from Neverland because she hasn’t changed over time.



This is the first time we hear about the toxic relationship Rihanna and SZA sing about. Time may not stop RiRi, but the figure she sings to is restraining her. Successful or not, they’re putting an effort to stop her.","I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to",Rihanna,Consideration
68,1158,"<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning:","<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning: The Quips have to defeat the Quast because they made the world a better place, other great people have died in this attempt, which shows how hopeless the Quips are. This example is what they’re explaining to the narrator after the Finally, we will have (An Always Wandering) as well in name, since in the end, our best friends and loved ones will be the ones we’ve provided. ",sampling,0.95,gpt2-medium,lyrics_meaning,," The Quips have to defeat the Quast because they made the world a better place, other great people have died in this attempt, which shows how hopeless the Quips are. This example is what they’re explaining to the narrator after the Finally, we will have (An Always Wandering) as well in name, since in the end, our best friends and loved ones will be the ones we’ve provided. ",a relationship is best when you can treat each other like best friends,"And in the end, you’ll have your best friend",Christina Perri,​penguin
69,2907,"<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning:","<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning: In the Sam Phillips Tribute to Vivaldi, played by Evelyn Coward, Rita is pitched up to the highest possible note; she's a meter maid, commonly employed for lifts and offices. ",sampling,0.95,gpt2-medium,lyrics_meaning,," In the Sam Phillips Tribute to Vivaldi, played by Evelyn Coward, Rita is pitched up to the highest possible note; she's a meter maid, commonly employed for lifts and offices. ","2D interpolates the chorus of legendary English band The Beatles‘ June 1967 track “Lovely Rita.” The band has taken inspiration from The Beatles many times before, exemplified by the cover art of their May 2005 record Demon Days, which drew many comparisons to the art of The Beatles’ May 1970 record, Let It Be:



When asked “Who’s Rita?” by BBC Radio 1’s Annie Mac, the group said:

It’s a lovely name to sing… I sort of think it’s about instant gratification, it doesn’t last. And there’s lots of that around today.","Lovely Rita, meter maid
 Lovely Rita, meter maid",Gorillaz,Momentary Bliss
70,3004,"<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning:","<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning: Concrete on the other hand, is used to make concrete rebar and rock, which is required to create Buddhānta.

http://www.youtube.com/watch?v=1p4qxrxNdND A pigeon could use the term cement, but don’t get crazy

This ",sampling,0.95,gpt2-medium,lyrics_meaning,," Concrete on the other hand, is used to make concrete rebar and rock, which is required to create Buddhānta.

http://www.youtube.com/watch?v=1p4qxrxNdND A pigeon could use the term cement, but don’t get crazy

This ","Continuing with the martial arts movie metaphors, his prowess is on a whole other level.

Your Rhymes:



His Rhymes:","Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
71,4004,"<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning:","<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning: My ex-husband and I talked about him loving me, so she said it had to be Ted. I didn’t like the way he phrased it because I know he’d never say it like that. Well a year later, he did say it though as I can confirm in my memory, he did say it. He says it to her and she broke it down into three words. And it’s “cause I’ve taken care of her like a father. So in the song, he’s saying that I’m glorious, but in love with her, well “cause I",sampling,0.95,gpt2-medium,lyrics_meaning,," My ex-husband and I talked about him loving me, so she said it had to be Ted. I didn’t like the way he phrased it because I know he’d never say it like that. Well a year later, he did say it though as I can confirm in my memory, he did say it. He says it to her and she broke it down into three words. And it’s “cause I’ve taken care of her like a father. So in the song, he’s saying that I’m glorious, but in love with her, well “cause I",“Cause he made you perfect” is a direct reference to God and the perception that he made everybody in his image. It emphasizes the fact that everyone is perfect in their own way.,"She said, “’Cause He made you perfect, babe”",Lady Gaga,Born This Way
72,6608,"<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning:","<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning: The repeated refrain is a boy’s cry for someone to step down, someone to bow down to. He was telling this person to ‘fuck off,’ something he did also to Anita, because he said he was glad she’ll never need him.
 http://www.youtube.com/watch?v=mfrO-RCfZba

As mentioning that women in gay relationships are generally the same, a ‘brick in the wall’ phrase  can suggest that sexual relationship brings about destruction and even that it’s a reward for the joint. ",sampling,0.95,gpt2-medium,lyrics_meaning,," The repeated refrain is a boy’s cry for someone to step down, someone to bow down to. He was telling this person to ‘fuck off,’ something he did also to Anita, because he said he was glad she’ll never need him.
 http://www.youtube.com/watch?v=mfrO-RCfZba

As mentioning that women in gay relationships are generally the same, a ‘brick in the wall’ phrase  can suggest that sexual relationship brings about destruction and even that it’s a reward for the joint. ","As represented by the children in large cubicles, and later faceless masks, they became an amorphous, indistinguishable mass, akin to a brick wall.



This can also be taken as a sort of dismissal of the teacher’s authority – “you are no better than me or anyone else. You are using your age and position of power to take advantage of me” (and the previous song shows that in their homes, the teacher would’ve been subdued by their wives).  In Pink’s point of view, the teacher’s abuse is another brick  that helped him build the Wall that separated him from everyone else (“you are another mental scar that will effect how I am and how I treat others in the future”).","All in all, you’re just another brick in the wall",Pink Floyd,"Another Brick in the Wall, Pt. 2"
73,8000,"<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning:","<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning: Israeli traffic lights are turning blue when the police are in the way, with an ""I don’t know."" This person asks permission, which prompts the eight leading lights to approach and check. The officers solve the mystery, and a traffic ticket is issued as a result.

Police XXX (two dots)

the parallel meaning: “second line” denotes the subliminal meaning of the first. In this way, “second joke” was developed into a cut always rhyming with “compulsive stunt”, which was used earlier for fun. ",sampling,0.95,gpt2-medium,lyrics_meaning,," Israeli traffic lights are turning blue when the police are in the way, with an ""I don’t know."" This person asks permission, which prompts the eight leading lights to approach and check. The officers solve the mystery, and a traffic ticket is issued as a result.

Police XXX (two dots)

the parallel meaning: “second line” denotes the subliminal meaning of the first. In this way, “second joke” was developed into a cut always rhyming with “compulsive stunt”, which was used earlier for fun. ","In a tumblr post, Taylor explained the meaning behind this peculiar phrase:

[it’s] like how when you’re struggling through something time slows down and everything is a sign and you’ll take advice from a tree because you’re just GOIN THROUGH IT MAN.

She mentioned that she enjoys the memes fans have created for the line.



It also links back to “Cornelia Street,” the previous song, in which Swift sings:

As if the street lights pointed in an arrow head
Leading us home

If the relationship ends, not only will she never walk Cornelia Street again, but she will also be lost without the traffic lights to guide her.

Asking the traffic lights shows her desperation and lack of direction because it implies that she is so desperate for a sign, that she is willing to look anywhere.","I ask the traffic lights if it’ll be alright
 They say, “I don’t know”",Taylor Swift,Death by a Thousand Cuts
74,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: Though this line is about how the food isn’t good because the guy isn’t hungry, it also can tie in to the group’s gender politics. The complexity and purpose of appearances throughout the novel are allusions to the sexualization and egotism inherent to memory, thus, being surrounded by obstacles like “Goodbye, and revenge” is the gloomy, pointless alternative to “Love” once the trolley company arrives at the metro station.


Later, on December 1st 2011, the group found himself caught up in a very.",sampling,0.95,gpt2-medium,lyrics_meaning,," Though this line is about how the food isn’t good because the guy isn’t hungry, it also can tie in to the group’s gender politics. The complexity and purpose of appearances throughout the novel are allusions to the sexualization and egotism inherent to memory, thus, being surrounded by obstacles like “Goodbye, and revenge” is the gloomy, pointless alternative to “Love” once the trolley company arrives at the metro station.


Later, on December 1st 2011, the group found himself caught up in a very.","The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
